dt,Q
2014-10-01 00:00 CDT,28.32
2014-10-01 00:15 CDT,28.32
2014-10-01 00:30 CDT,28.32
2014-10-01 00:45 CDT,28.32
2014-10-01 01:00 CDT,28.32
2014-10-01 01:15 CDT,28.32
2014-10-01 01:30 CDT,28.32
2014-10-01 01:45 CDT,28.32
2014-10-01 02:00 CDT,28.32
2014-10-01 02:15 CDT,28.32
2014-10-01 02:30 CDT,28.32
2014-10-01 02:45 CDT,28.32
2014-10-01 03:00 CDT,28.32
2014-10-01 03:15 CDT,28.32
2014-10-01 03:30 CDT,28.32
2014-10-01 03:45 CDT,28.32
2014-10-01 04:00 CDT,28.32
2014-10-01 04:15 CDT,28.32
2014-10-01 04:30 CDT,28.32
2014-10-01 04:45 CDT,28.32
2014-10-01 05:00 CDT,28.32
2014-10-01 05:15 CDT,28.32
2014-10-01 05:30 CDT,28.32
2014-10-01 05:45 CDT,28.32
2014-10-01 06:00 CDT,28.32
2014-10-01 06:15 CDT,28.32
2014-10-01 06:30 CDT,28.32
2014-10-01 06:45 CDT,28.32
2014-10-01 07:00 CDT,28.32
2014-10-01 07:15 CDT,28.32
2014-10-01 07:30 CDT,28.32
2014-10-01 07:45 CDT,28.32
2014-10-01 08:00 CDT,28.32
2014-10-01 08:15 CDT,28.32
2014-10-01 08:30 CDT,28.32
2014-10-01 08:45 CDT,28.32
2014-10-01 09:00 CDT,28.32
2014-10-01 09:15 CDT,28.32
2014-10-01 09:30 CDT,28.32
2014-10-01 09:45 CDT,28.32
2014-10-01 10:00 CDT,28.32
2014-10-01 10:15 CDT,28.32
2014-10-01 10:30 CDT,28.32
2014-10-01 10:45 CDT,28.32
2014-10-01 11:00 CDT,28.32
2014-10-01 11:15 CDT,28.32
2014-10-01 11:30 CDT,28.18
2014-10-01 11:45 CDT,28.32
2014-10-01 12:00 CDT,28.18
2014-10-01 12:15 CDT,28.32
2014-10-01 12:30 CDT,28.32
2014-10-01 12:45 CDT,28.32
2014-10-01 13:00 CDT,28.18
2014-10-01 13:15 CDT,28.18
2014-10-01 13:30 CDT,28.18
2014-10-01 13:45 CDT,28.32
2014-10-01 14:00 CDT,28.32
2014-10-01 14:15 CDT,28.32
2014-10-01 14:30 CDT,28.32
2014-10-01 14:45 CDT,28.32
2014-10-01 15:00 CDT,28.32
2014-10-01 15:15 CDT,28.18
2014-10-01 15:30 CDT,28.18
2014-10-01 15:45 CDT,28.18
2014-10-01 16:00 CDT,28.32
2014-10-01 16:15 CDT,28.32
2014-10-01 16:30 CDT,28.32
2014-10-01 16:45 CDT,28.32
2014-10-01 17:00 CDT,28.18
2014-10-01 17:15 CDT,28.18
2014-10-01 17:30 CDT,28.18
2014-10-01 17:45 CDT,28.18
2014-10-01 18:00 CDT,28.18
2014-10-01 18:15 CDT,28.18
2014-10-01 18:30 CDT,28.18
2014-10-01 18:45 CDT,28.18
2014-10-01 19:00 CDT,28.18
2014-10-01 19:15 CDT,28.18
2014-10-01 19:30 CDT,28.18
2014-10-01 19:45 CDT,28.18
2014-10-01 20:00 CDT,28.18
2014-10-01 20:15 CDT,28.18
2014-10-01 20:30 CDT,28.18
2014-10-01 20:45 CDT,28.18
2014-10-01 21:00 CDT,27.89
2014-10-01 21:15 CDT,28.03
2014-10-01 21:30 CDT,28.03
2014-10-01 21:45 CDT,28.03
2014-10-01 22:00 CDT,28.03
2014-10-01 22:15 CDT,28.03
2014-10-01 22:30 CDT,27.89
2014-10-01 22:45 CDT,27.89
2014-10-01 23:00 CDT,27.89
2014-10-01 23:15 CDT,28.03
2014-10-01 23:30 CDT,27.89
2014-10-01 23:45 CDT,28.03
2014-10-02 00:00 CDT,27.89
2014-10-02 00:15 CDT,28.03
2014-10-02 00:30 CDT,28.03
